beta,N,T,seed,variance,engagement,update_rate,bimodality,n_clusters
5,180,7200,9,0.06815869774174861,0.9188295057094918,0.74375,0.22461459119515093,3
5,180,7200,10,0.06804162505651686,0.9146836141567841,0.7144444444444444,0.24226370701869834,4
5,180,7200,11,0.06249837037892198,0.902782421021648,0.6527777777777778,0.1990011612448566,4
5,180,7200,12,0.0808097202699677,0.915736228752193,0.7052777777777778,0.2215023515567872,4
5,180,7200,13,0.05740240456626569,0.912614285177673,0.7223611111111111,0.23098854127859336,3
5,180,7200,14,0.068393064228315,0.9172682565140725,0.7415277777777778,0.21994115420554705,3
5,180,7200,15,0.06493396855748108,0.9145555658707559,0.73625,0.19711458514458338,3
5,180,7200,16,0.06672830471382861,0.9176331833680761,0.7501388888888889,0.19590441262575053,6
5,180,7200,17,0.061803583523743655,0.917291259768393,0.7422222222222222,0.258821812585172,3
5,180,7200,18,0.06901963999772708,0.9214301113788325,0.7522222222222222,0.24711174996976604,3
5,180,7200,19,0.0686235484779586,0.9218063021375836,0.7458333333333333,0.22022473565540718,5
5,180,7200,20,0.06224675023685986,0.9168620403940205,0.7344444444444445,0.2605202189475801,3
5,180,7200,21,0.07234075246852717,0.9241210202757464,0.7655555555555555,0.25001576941321396,3
5,180,7200,22,0.07029127550565803,0.9184363264387279,0.7472222222222222,0.23263861871112387,3
5,180,7200,23,0.06439259467927065,0.918677322088921,0.7355555555555555,0.23345109875681977,4
5,180,7200,24,0.05776144348022524,0.9137800645374201,0.7175,0.22456543283411098,3
5,180,7200,25,0.06578604290147398,0.9393510379187737,0.8506944444444444,0.267520915881684,2
5,180,7200,26,0.06899251132748621,0.9189749952504352,0.7398611111111111,0.2280560393411294,3
5,180,7200,27,0.0728314068300763,0.9178946610445324,0.7468055555555555,0.23232013169488316,3
5,180,7200,28,0.059863260640095256,0.9133322967389655,0.7243055555555555,0.2542138342130294,3
5,180,7200,29,0.06557076495550691,0.9169035677034685,0.7386111111111111,0.23484025392219202,5
5,200,8000,0,0.07642720094442006,0.91811209013529,0.743125,0.2231402463214245,4
5,200,8000,1,0.056476499056182024,0.9079827785686403,0.688125,0.22412006133585818,3
5,200,8000,2,0.07016935959656535,0.9246366820402476,0.766,0.23721458656074715,4
5,200,8000,3,0.07776639760107706,0.9214215788383462,0.73675,0.2399786996332859,4
5,200,8000,4,0.06749554922237508,0.9209211302541345,0.744375,0.2276375848450525,3
5,200,8000,5,0.06248360415905835,0.9166791969827368,0.7305,0.2274720233306301,3
5,200,8000,6,0.07046124205813747,0.9066269565816746,0.66875,0.21779774725593415,4
5,200,8000,7,0.07004866258964033,0.9151954717154568,0.730125,0.2376151941961341,3
5,200,8000,8,0.06368206654677984,0.916971516961229,0.740125,0.24311486830070164,3
5,200,8000,9,0.07224089066605177,0.9130882978652162,0.7275,0.22109096158797886,4
5,200,8000,10,0.07030068504289248,0.9162519702144246,0.745,0.21781691476768908,3
5,200,8000,11,0.059087209008438585,0.909479331967304,0.7,0.22404040876971973,3
5,200,8000,12,0.06748437413597276,0.9149302488228948,0.729625,0.271030501831762,3
5,200,8000,13,0.08914065021825128,0.9259720087994475,0.77875,0.23046794210166469,4
5,200,8000,14,0.07573897889734782,0.9196242418548749,0.75775,0.21474177762179,3
5,200,8000,15,0.06662743903098187,0.9147936487049704,0.73,0.21887756084169452,4
5,200,8000,16,0.06870316457725044,0.9328210992772158,0.814,0.2741468191896354,7
5,200,8000,17,0.07216221680036773,0.921654502226602,0.749125,0.2233711638411621,5
5,200,8000,18,0.0634128173450845,0.9166996756321185,0.74175,0.22898358622770318,3
5,200,8000,19,0.06835275223696413,0.919522108879481,0.744625,0.22677879516266222,4
5,200,8000,20,0.06378890830538934,0.9139370739864772,0.72675,0.2260421597365697,3
5,200,8000,21,0.06378232786402041,0.9130354615587836,0.7195,0.21778066686744776,5
5,200,8000,22,0.06962767074136136,0.9226365184260309,0.756375,0.23378998134421464,4
5,200,8000,23,0.06779654756237077,0.9150499978528936,0.739125,0.22420342070203933,3
5,200,8000,24,0.05867277668185829,0.9153795159067069,0.725,0.22123059724799685,3
5,200,8000,25,0.07934629668022426,0.9200554328129223,0.748125,0.21481334352710407,5
5,200,8000,26,0.06762270858213462,0.9130741781775841,0.72725,0.23595272257296826,3
5,200,8000,27,0.06696250380703844,0.9148497223730176,0.72975,0.22902993566227714,3
5,200,8000,28,0.07397757494276275,0.9219691201339523,0.759,0.21796941370261652,4
5,200,8000,29,0.050721936783621795,0.9351182665040219,0.826375,0.25579641716405477,4
