condition,seed,round,opinion_var,opinion_bimodality,frac_extreme,round_diversity_entropy
adaptive_diverse,2,4,0.06056762754373113,0.16863995349686867,0.023333333333333334,1.946172230434704
adaptive_diverse,2,5,0.05794352792543198,0.17160316831552933,0.023333333333333334,1.9776759492430613
adaptive_diverse,2,6,0.055902332432342494,0.17257501070064024,0.013333333333333334,1.945743776064679
adaptive_diverse,2,7,0.05313402010155096,0.17296113403660837,0.013333333333333334,1.9196134531796634
adaptive_diverse,2,8,0.053824907077487605,0.17314741709354256,0.01,1.9649148488524757
adaptive_diverse,2,9,0.05227532634958455,0.17035045579428537,0.013333333333333334,1.9211474584948525
adaptive_diverse,2,10,0.052364717297573415,0.17051642114325033,0.013333333333333334,1.931163073749303
adaptive_diverse,2,11,0.04992304614744855,0.1687674722949049,0.01,1.9511513198776855
adaptive_diverse,2,12,0.04649780882922359,0.1691725361948141,0.0033333333333333335,1.8991917986631082
adaptive_diverse,2,13,0.0435787742743027,0.17315668622787309,0.0,1.9438917086416687
adaptive_diverse,2,14,0.041211210865628636,0.17247213461379768,0.0,1.8868129237392972
adaptive_diverse,2,15,0.03966929513793456,0.16685162291856706,0.0,1.838820325747197
adaptive_diverse,2,16,0.03824095735130468,0.16621606976040082,0.0,1.8749404565581864
adaptive_diverse,2,17,0.03643105242030005,0.1687285044387113,0.0,1.8598150141170173
adaptive_diverse,2,18,0.03347555609220198,0.16533918980829237,0.0,1.845255215742724
adaptive_diverse,2,19,0.03325410958451732,0.1683411490106692,0.0,1.8423439136118682
adaptive_diverse,2,20,0.03330443074703628,0.16895247520891918,0.0,1.8462069647933994
adaptive_diverse,2,21,0.0324910286953436,0.16579995498230954,0.0,1.8674975116000199
adaptive_diverse,2,22,0.03200522192682714,0.16816763195553158,0.0,1.8040254486713143
adaptive_diverse,2,23,0.031188135235881115,0.16791116708694084,0.0,1.8335367167634278
adaptive_diverse,2,24,0.030795377128719582,0.16673378923004387,0.0,1.842332857306241
adaptive_diverse,2,25,0.02931747986200224,0.16655755544825096,0.0,1.8008519306757942
adaptive_diverse,2,26,0.0280461535021017,0.16917554662949671,0.0,1.803906995515378
adaptive_diverse,2,27,0.02823293330892121,0.17577203240546257,0.0,1.794367601926736
adaptive_diverse,2,28,0.027522316607747774,0.18309825595388998,0.0,1.8091623117377948
adaptive_diverse,2,29,0.027162896689343536,0.17836937592668994,0.0,1.7903786481726587
adaptive_diverse,2,30,0.02648096808646344,0.17854601308448717,0.0,1.7906043392698185
adaptive_diverse,2,31,0.027793463132490124,0.18423169517063978,0.0,1.8080082871312677
adaptive_diverse,2,32,0.027388549424517177,0.18324879410321857,0.0,1.8219554951093018
adaptive_diverse,2,33,0.026853354385668382,0.17562835142055713,0.0,1.8005486850723589
adaptive_diverse,2,34,0.028039762411953363,0.1788216048173744,0.0,1.8205332912714114
adaptive_diverse,2,35,0.02732430789283376,0.17986995924639596,0.0,1.7927390130280152
adaptive_diverse,2,36,0.02701426784175294,0.17600590680249315,0.0,1.8266012239157643
adaptive_diverse,2,37,0.0258176885398053,0.1746895516460526,0.0,1.7881590924008393
adaptive_diverse,2,38,0.02494917079656088,0.16789126060987186,0.0,1.7737442966215857
adaptive_diverse,2,39,0.02366893831474928,0.16647096525151203,0.0,1.7720977866625396
adaptive_diverse,3,0,0.07897081061530833,0.16497381674442185,0.03666666666666667,2.254482889174045
adaptive_diverse,3,1,0.06601487492168681,0.16465514141040694,0.01,2.2519068850828314
adaptive_diverse,3,2,0.05552243196742848,0.16888487906367722,0.01,2.235350451610077
adaptive_diverse,3,3,0.05437749273340593,0.17007140482647626,0.0033333333333333335,1.9146787848138225
adaptive_diverse,3,4,0.05214292312039873,0.17099580167528167,0.0033333333333333335,1.88634003163545
adaptive_diverse,3,5,0.05021122082960566,0.16938348520629024,0.0033333333333333335,1.9703938386733277
adaptive_diverse,3,6,0.04607141607342105,0.16767505838935765,0.0033333333333333335,1.8816929701286267
adaptive_diverse,3,7,0.04546439685332518,0.1682413586009868,0.0033333333333333335,1.93763842432241
adaptive_diverse,3,8,0.044146103335550246,0.16774270285251403,0.0033333333333333335,1.9063547324104952
adaptive_diverse,3,9,0.043760146647747585,0.16617719071808662,0.0033333333333333335,1.9115194093727297
adaptive_diverse,3,10,0.04245703030437339,0.1699573096308982,0.0,1.8899435419840542
adaptive_diverse,3,11,0.0419269794764118,0.17271178596741626,0.0,1.894640170477191
adaptive_diverse,3,12,0.039695605174499465,0.17195878780925974,0.0,1.9069123511258954
adaptive_diverse,3,13,0.03845246525946586,0.170039639174638,0.0,1.9095608657445404
adaptive_diverse,3,14,0.036249267591846664,0.1728841741421448,0.0,1.8606225111833328
adaptive_diverse,3,15,0.03653256339141712,0.17466273597476237,0.0,1.8529865272680321
adaptive_diverse,3,16,0.03569072242637299,0.17082622812611195,0.0,1.8590405678198791
adaptive_diverse,3,17,0.03392419865719097,0.17149302507780514,0.0,1.8561493269995128
adaptive_diverse,3,18,0.032011559827988395,0.17198817730031596,0.0,1.8491418835931381
adaptive_diverse,3,19,0.031148673209480955,0.17493266833548687,0.0,1.8045485514013169
adaptive_diverse,3,20,0.03147432572549564,0.1747000174040452,0.0,1.8539180579546262
adaptive_diverse,3,21,0.02984137845045802,0.17436600487480997,0.0,1.8550183924744938
adaptive_diverse,3,22,0.02961691965361177,0.17052752824907533,0.0,1.8216401419601163
adaptive_diverse,3,23,0.02842825280996827,0.17114260791137756,0.0,1.801245995682863
adaptive_diverse,3,24,0.02880838828895041,0.16946162171151355,0.0,1.8418961125526865
adaptive_diverse,3,25,0.028371707013869547,0.1741184500522215,0.0,1.7885080202800958
adaptive_diverse,3,26,0.027640984528557667,0.17521630888220244,0.0,1.802543460948027
adaptive_diverse,3,27,0.02648532557167986,0.17369933771048993,0.0,1.766594543668352
adaptive_diverse,3,28,0.02628222562368936,0.17630169727168832,0.0,1.7863958954172352
adaptive_diverse,3,29,0.027749390929206114,0.17488235859826182,0.0,1.8132704666196378
adaptive_diverse,3,30,0.027777548212494115,0.17891524988666127,0.0,1.8059469746500738
adaptive_diverse,3,31,0.027629856227892276,0.1768530593404536,0.0,1.7312595661707149
adaptive_diverse,3,32,0.028104140759293694,0.17838702989843383,0.0,1.8258866248980723
adaptive_diverse,3,33,0.026325661846377666,0.17781182185843894,0.0,1.7614026772068971
adaptive_diverse,3,34,0.027270245558445823,0.18075747486043456,0.0,1.79031056523365
adaptive_diverse,3,35,0.02633310423519035,0.17872788028144118,0.0,1.8164407672421403
adaptive_diverse,3,36,0.02677943485803451,0.18082152599960816,0.0,1.758343221091787
adaptive_diverse,3,37,0.025689721765413117,0.18294449861968354,0.0,1.7860484763212379
adaptive_diverse,3,38,0.025345709606297735,0.1743200937262805,0.0,1.7981572983441625
adaptive_diverse,3,39,0.025083345412610494,0.17628456966625072,0.0,1.8092612847249796
adaptive_diverse,4,0,0.08109920532055206,0.17084216480298364,0.03666666666666667,2.260318100340556
adaptive_diverse,4,1,0.07300388166639626,0.16717072840565403,0.023333333333333334,2.2656456231065385
adaptive_diverse,4,2,0.0655552102997597,0.1700821100285326,0.02,2.2500847280665837
adaptive_diverse,4,3,0.061843331398172434,0.16982236130504694,0.02,1.9756065396370708
adaptive_diverse,4,4,0.05862272030206899,0.17356630765579437,0.01,1.9730802092058348
adaptive_diverse,4,5,0.05626403313988552,0.17797542575373876,0.006666666666666667,1.9313820913504371
adaptive_diverse,4,6,0.05401611644239761,0.1754318745484002,0.006666666666666667,1.9211270099012836
adaptive_diverse,4,7,0.05203473093061795,0.17530404618797846,0.0033333333333333335,1.945355672476691
adaptive_diverse,4,8,0.04904362974010208,0.17865856092044122,0.0033333333333333335,1.9359231564952657
adaptive_diverse,4,9,0.04628208551485435,0.17684567880953267,0.0,1.9111746889649206
adaptive_diverse,4,10,0.04526611646832346,0.17669324438129788,0.0033333333333333335,1.8863748934419875
adaptive_diverse,4,11,0.042063780838344667,0.1765343204073505,0.0,1.8682243264465628
adaptive_diverse,4,12,0.04114498866067138,0.17435437798346004,0.0,1.8964074997661324
adaptive_diverse,4,13,0.04014229409906922,0.17202434111672402,0.0,1.8650527301465687
adaptive_diverse,4,14,0.03925075818066311,0.17251344189300952,0.0,1.8756840218664006
adaptive_diverse,4,15,0.03784902565937458,0.1784356245807069,0.0,1.854647519528113
adaptive_diverse,4,16,0.03692539056007548,0.17552145008163514,0.0,1.8324752711340317
adaptive_diverse,4,17,0.035686863323160845,0.17184322370276425,0.0,1.833946279542379
adaptive_diverse,4,18,0.03388482056446339,0.17385019584732753,0.0,1.8456454309923125
adaptive_diverse,4,19,0.033917362691221836,0.17333246111957099,0.0,1.838021169611189
adaptive_diverse,4,20,0.03293447749871382,0.1721679827154787,0.0,1.8357348167045424
adaptive_diverse,4,21,0.03328814953261039,0.17355316977761862,0.0,1.8392821660282261
adaptive_diverse,4,22,0.03170898137533922,0.17844508861691805,0.0,1.8367621254670918
adaptive_diverse,4,23,0.03178844353761769,0.1827395823421696,0.0,1.797142988385539
adaptive_diverse,4,24,0.03171615910855792,0.1831374987883885,0.0,1.8500310407313054
adaptive_diverse,4,25,0.02984780121710831,0.17750733642648897,0.0,1.8332847987578516
adaptive_diverse,4,26,0.02892947858772345,0.1828175825529451,0.0,1.8448452912345379
adaptive_diverse,4,27,0.028425754940384552,0.18308901995383667,0.0,1.832782893755989
adaptive_diverse,4,28,0.028118334852159487,0.1811619960663303,0.0,1.7917470075060251
adaptive_diverse,4,29,0.028266321487609717,0.18363769992283754,0.0,1.845753727793888
adaptive_diverse,4,30,0.02748187132879647,0.18147553015838042,0.0,1.8148047988751235
adaptive_diverse,4,31,0.028871535074200812,0.18188391374851148,0.0,1.789427929805614
adaptive_diverse,4,32,0.027803431519633624,0.18078022513564831,0.0,1.8103116505683583
adaptive_diverse,4,33,0.02667094383088812,0.17634533303544025,0.0,1.8123079487740361
adaptive_diverse,4,34,0.02619893971107051,0.16786740657219337,0.0,1.7663350085153355
adaptive_diverse,4,35,0.02568609528890791,0.1654212620981221,0.0,1.7620152617987463
adaptive_diverse,4,36,0.026095556878155186,0.17509095488938647,0.0,1.7857931229153272
adaptive_diverse,4,37,0.027067421296184987,0.17580100782047248,0.0,1.8087422569924874
adaptive_diverse,4,38,0.027595818267342268,0.1737443322302075,0.0,1.821326245969653
adaptive_diverse,4,39,0.02528642154093466,0.17243442894317898,0.0,1.7857134441096933
