team_acc,overreliance,calib_error,harmful_flip_rate,beneficial_flip_rate,follow_rate,final_trust,skill,skill_peak,lam,seed,ai_acc
0.8947368421052632,0.017543859649122806,0.05143756611803607,0.008771929824561403,0.0043859649122807015,0.9210526315789473,0.9988059871706676,low,0.55,0.3,21,0.9473684210526315
0.9254385964912281,0.021929824561403508,0.05226454968912142,0.0043859649122807015,0.008771929824561403,0.9254385964912281,0.999632970741753,low,0.55,0.3,22,0.9473684210526315
0.9473684210526315,0.02631578947368421,0.051437566123413325,0.0043859649122807015,0.008771929824561403,0.9824561403508771,0.9988059871760449,low,0.55,0.3,23,0.9473684210526315
0.9254385964912281,0.017543859649122806,0.05143755068634226,0.0,0.0043859649122807015,0.9385964912280702,0.9988059717389738,low,0.55,0.3,24,0.9473684210526315
0.9078947368421053,0.02631578947368421,0.05226454968912142,0.008771929824561403,0.008771929824561403,0.9342105263157895,0.999632970741753,low,0.55,0.3,25,0.9473684210526315
0.9342105263157895,0.017543859649122806,0.052264534257421724,0.0,0.0043859649122807015,0.9605263157894737,0.9996329553100533,low,0.55,0.3,26,0.9473684210526315
0.9385964912280702,0.02631578947368421,0.051437566118041844,0.0043859649122807015,0.008771929824561403,0.9342105263157895,0.9988059871706734,low,0.55,0.3,27,0.9473684210526315
0.9342105263157895,0.02631578947368421,0.051437566118041844,0.0043859649122807015,0.008771929824561403,0.9517543859649122,0.9988059871706734,low,0.55,0.3,28,0.9473684210526315
0.9342105263157895,0.017543859649122806,0.05143755068634226,0.0,0.0043859649122807015,0.9385964912280702,0.9988059717389738,low,0.55,0.3,29,0.9473684210526315
0.9298245614035088,0.02631578947368421,0.06421881621033254,0.021929824561403508,0.021929824561403508,0.9342105263157895,0.883149604842299,low,0.55,0.4,0,0.9473684210526315
0.9078947368421053,0.03070175438596491,0.06498441078344908,0.013157894736842105,0.0043859649122807015,0.8947368421052632,0.8823840102691825,low,0.55,0.4,1,0.9473684210526315
0.9078947368421053,0.039473684210526314,0.06421883164846165,0.02631578947368421,0.008771929824561403,0.9298245614035088,0.8831495894041699,low,0.55,0.4,2,0.9473684210526315
0.9035087719298246,0.02631578947368421,0.056937453520094716,0.013157894736842105,0.013157894736842105,0.9078947368421053,0.8904309675325368,low,0.55,0.4,3,0.9473684210526315
0.9210526315789473,0.017543859649122806,0.05617187016994929,0.013157894736842105,0.017543859649122806,0.9035087719298246,0.8911965508826822,low,0.55,0.4,4,0.9473684210526315
0.9078947368421053,0.02631578947368421,0.0433905850024322,0.021929824561403508,0.0043859649122807015,0.9210526315789473,0.9907590060550637,low,0.55,0.4,5,0.9473684210526315
0.9122807017543859,0.03508771929824561,0.043329196016418714,0.021929824561403508,0.013157894736842105,0.9254385964912281,0.9906976170690502,low,0.55,0.4,6,0.9473684210526315
0.9035087719298246,0.03508771929824561,0.05611045451626817,0.017543859649122806,0.017543859649122806,0.9385964912280702,0.8912579665363634,low,0.55,0.4,7,0.9473684210526315
0.9166666666666666,0.02631578947368421,0.04339060044487075,0.017543859649122806,0.008771929824561403,0.9210526315789473,0.9907590214975023,low,0.55,0.4,8,0.9473684210526315
0.9517543859649122,0.008771929824561403,0.051437566123426204,0.0043859649122807015,0.013157894736842105,0.9429824561403509,0.9988059871760577,low,0.55,0.4,9,0.9473684210526315
0.9166666666666666,0.03070175438596491,0.06415742721358342,0.017543859649122806,0.021929824561403508,0.9517543859649122,0.8832109938390481,low,0.55,0.4,10,0.9473684210526315
0.8991228070175439,0.03508771929824561,0.04332920021979858,0.021929824561403508,0.013157894736842105,0.9166666666666666,0.9906976212724301,low,0.55,0.4,11,0.9473684210526315
0.9342105263157895,0.02631578947368421,0.06421881620910075,0.017543859649122806,0.021929824561403508,0.9342105263157895,0.8831496048435308,low,0.55,0.4,12,0.9473684210526315
0.9035087719298246,0.03508771929824561,0.06504579978125347,0.02631578947368421,0.008771929824561403,0.9254385964912281,0.8823226212713781,low,0.55,0.4,13,0.9473684210526315
0.9122807017543859,0.02631578947368421,0.06415741598817659,0.021929824561403508,0.013157894736842105,0.9078947368421053,0.8832110050644549,low,0.55,0.4,14,0.9473684210526315
0.9210526315789473,0.021929824561403508,0.05617185473933073,0.013157894736842105,0.013157894736842105,0.9473684210526315,0.8911965663133008,low,0.55,0.4,15,0.9473684210526315
0.9429824561403509,0.021929824561403508,0.0642188316461536,0.017543859649122806,0.021929824561403508,0.9605263157894737,0.8831495894064779,low,0.55,0.4,16,0.9473684210526315
0.9298245614035088,0.017543859649122806,0.05611045030551087,0.013157894736842105,0.013157894736842105,0.956140350877193,0.8912579707471207,low,0.55,0.4,17,0.9473684210526315
0.9210526315789473,0.021929824561403508,0.052203145261726314,0.013157894736842105,0.013157894736842105,0.9385964912280702,0.9995715663143578,low,0.55,0.4,18,0.9473684210526315
0.9078947368421053,0.03508771929824561,0.05617185473951769,0.017543859649122806,0.013157894736842105,0.9122807017543859,0.8911965663131138,low,0.55,0.4,19,0.9473684210526315
0.9210526315789473,0.03508771929824561,0.0650458194195731,0.02631578947368421,0.013157894736842105,0.9429824561403509,0.8823226016330584,low,0.55,0.4,20,0.9473684210526315
0.8903508771929824,0.017543859649122806,0.05143756611908412,0.013157894736842105,0.008771929824561403,0.9035087719298246,0.9988059871717156,low,0.55,0.4,21,0.9473684210526315
0.9122807017543859,0.03070175438596491,0.06415741598711011,0.017543859649122806,0.013157894736842105,0.9254385964912281,0.8832110050655214,low,0.55,0.4,22,0.9473684210526315
0.9298245614035088,0.03508771929824561,0.0650457997758721,0.017543859649122806,0.013157894736842105,0.9649122807017544,0.8823226212767594,low,0.55,0.4,23,0.9473684210526315
0.9166666666666666,0.02631578947368421,0.06504581521292496,0.013157894736842105,0.013157894736842105,0.9385964912280702,0.8823226058397066,low,0.55,0.4,24,0.9473684210526315
0.8991228070175439,0.03508771929824561,0.056110454517334096,0.017543859649122806,0.008771929824561403,0.9298245614035088,0.8912579665352974,low,0.55,0.4,25,0.9473684210526315
0.9298245614035088,0.021929824561403508,0.05611046994920221,0.013157894736842105,0.013157894736842105,0.956140350877193,0.8912579511034293,low,0.55,0.4,26,0.9473684210526315
0.9210526315789473,0.03508771929824561,0.06504579978017766,0.021929824561403508,0.017543859649122806,0.9254385964912281,0.8823226212724539,low,0.55,0.4,27,0.9473684210526315
0.9210526315789473,0.03070175438596491,0.04339060464703104,0.017543859649122806,0.021929824561403508,0.9429824561403509,0.9907590256996626,low,0.55,0.4,28,0.9473684210526315
0.9517543859649122,0.008771929824561403,0.05143754648096277,0.0043859649122807015,0.017543859649122806,0.956140350877193,0.9988059675335943,low,0.55,0.4,29,0.9473684210526315
