team_acc,human_acc,ai_acc,comply_rate,over_reliance,under_reliance,final_trust,complementarity,p_ai,transparent,heuristic,seed
0.6478333333333334,0.6485,0.6467666666666667,0.3835,0.38114560724733415,0.6152141421429675,0.365137907915855,-0.0006666666666665932,0.65,False,asymmetric,27
0.6499333333333334,0.6486,0.6508333333333334,0.38266666666666665,0.3771837708830549,0.6143918053777209,0.39229042216234944,-0.0009000000000000119,0.65,False,asymmetric,28
0.6484666666666666,0.653,0.6498333333333334,0.38663333333333333,0.39267015706806285,0.616619646063093,0.3556119580058674,-0.004533333333333389,0.65,False,asymmetric,29
0.6529,0.6517666666666667,0.6530333333333334,0.5003333333333333,0.49361129791526565,0.4960951457301822,0.5,-0.00013333333333331865,0.65,False,fixed,0
0.6490666666666667,0.6500333333333334,0.6515666666666666,0.5019666666666667,0.5039701521094423,0.4991047219522177,0.5,-0.0024999999999999467,0.65,False,fixed,1
0.6480333333333334,0.6485333333333333,0.6492,0.49966666666666665,0.49562903838844546,0.49815157116451014,0.5,-0.0011666666666666492,0.65,False,fixed,2
0.6525666666666666,0.6532333333333333,0.6495666666666666,0.4999,0.5005231617996766,0.5004361882280495,0.5,-0.0006666666666667043,0.65,False,fixed,3
0.6523666666666667,0.6525333333333333,0.6469,0.4965,0.4914566222977438,0.5007471530890916,0.5,-0.0001666666666666483,0.65,False,fixed,4
0.6528,0.6542666666666667,0.6518666666666667,0.5003333333333333,0.49645729605515126,0.49759664553078337,0.5,-0.0014666666666666162,0.65,False,fixed,5
0.6518333333333334,0.6479333333333334,0.6485666666666666,0.4981333333333333,0.4865787726453571,0.49560569460862414,0.5,0.003266666666666751,0.65,False,fixed,6
0.6526,0.6512,0.6515,0.5009333333333333,0.5000478240076518,0.4985929905346636,0.5,0.0010999999999999899,0.65,False,fixed,7
0.6515666666666666,0.6517666666666667,0.6496333333333333,0.5011666666666666,0.5003329844924365,0.4983837036276874,0.5,-0.000200000000000089,0.65,False,fixed,8
0.6521333333333333,0.6501333333333333,0.6486333333333333,0.49656666666666666,0.4969168010625178,0.5036230022097744,0.5,0.0020000000000000018,0.65,False,fixed,9
0.6502,0.6510333333333334,0.6536,0.4992333333333333,0.49923017705927636,0.5007649938800489,0.5,-0.0033999999999999586,0.65,False,fixed,10
0.6505,0.6499666666666667,0.6506333333333333,0.4911,0.4948001144928919,0.5108868282186587,0.5,-0.00013333333333331865,0.65,False,fixed,11
0.6459,0.6507,0.6486666666666666,0.4957666666666667,0.501707779886148,0.5074511819116135,0.5,-0.0047999999999999154,0.65,False,fixed,12
0.6566666666666666,0.6574333333333333,0.6511666666666667,0.4972,0.4932632584806498,0.5006910673150755,0.5,-0.0007666666666666933,0.65,False,fixed,13
0.6532666666666667,0.6527333333333334,0.6519666666666667,0.4991,0.49937745426683267,0.5010481108441127,0.5,0.0005333333333332746,0.65,False,fixed,14
0.6514333333333333,0.6492666666666667,0.6502,0.5049666666666667,0.49656946826758147,0.4905157387470522,0.5,0.0012333333333333085,0.65,False,fixed,15
0.6479333333333334,0.6423666666666666,0.6505666666666666,0.5031666666666667,0.500143088810455,0.4952093047087155,0.5,-0.0026333333333332654,0.65,False,fixed,16
0.6473333333333333,0.6532666666666667,0.6451666666666667,0.5004333333333333,0.5072804133395961,0.5033324722293981,0.5,-0.005933333333333346,0.65,False,fixed,17
0.6484333333333333,0.6513333333333333,0.6511666666666667,0.4961333333333333,0.49966555183946487,0.5057588942922959,0.5,-0.0029000000000000137,0.65,False,fixed,18
0.6491333333333333,0.652,0.6470666666666667,0.5041,0.5057612391386476,0.49680609932000824,0.5,-0.002866666666666684,0.65,False,fixed,19
