team_acc,human_acc,ai_acc,comply_rate,over_reliance,under_reliance,final_trust,complementarity,conf_beta,p_ai,seed
0.8450333333333333,0.6511,0.8479333333333333,0.874,0.7288469969311705,0.0999685509867128,0.8429934210526315,-0.0029000000000000137,1.0,0.85,9
0.8462666666666666,0.641,0.8537666666666667,0.8783,0.749259174834739,0.0995978604614844,0.8469243421052631,-0.007500000000000062,1.0,0.85,10
0.8453666666666667,0.6480333333333334,0.8465666666666667,0.8745333333333334,0.7308277210514882,0.09942119147930858,0.843174342105263,-0.0011999999999999789,1.0,0.85,11
0.8430333333333333,0.6449,0.8488666666666667,0.8752666666666666,0.7463608292898103,0.10178276918243934,0.8427302631578948,-0.005833333333333357,1.0,0.85,12
0.8461,0.6473333333333333,0.8506333333333334,0.8828,0.7556349029234546,0.09487048865551158,0.8449506578947369,-0.004533333333333389,1.0,0.85,13
0.8480333333333333,0.6500333333333334,0.8508,0.8815,0.741733690795353,0.09398997022410281,0.8470065789473685,-0.002766666666666695,1.0,0.85,14
0.8447,0.6435,0.8504,0.8817333333333334,0.7564616755793226,0.09622922546252743,0.8467598684210526,-0.005700000000000038,1.0,0.85,15
0.8450666666666666,0.6498333333333334,0.8501666666666666,0.8829333333333333,0.7508342602892102,0.0937855322485787,0.8450657894736843,-0.005099999999999993,1.0,0.85,16
0.8459666666666666,0.6490666666666667,0.8499333333333333,0.8788333333333334,0.7356730342070191,0.09588987371558554,0.8450657894736842,-0.003966666666666674,1.0,0.85,17
0.8445333333333334,0.6463666666666666,0.8478,0.8789666666666667,0.7409110819097678,0.09624911535739561,0.8442269736842105,-0.00326666666666664,1.0,0.85,18
0.8439333333333333,0.6504666666666666,0.8479333333333333,0.8751666666666666,0.7341078474353354,0.09953612705401368,0.8433223684210526,-0.0040000000000000036,1.0,0.85,19
0.7692333333333333,0.6495666666666666,0.7497666666666667,0.7784,0.608099107499667,0.16476237051527143,0.7453453947368422,0.019466666666666632,1.5,0.75,0
0.7678333333333334,0.6499,0.7476666666666667,0.7773333333333333,0.6080581241743725,0.16553722692822112,0.7456907894736841,0.020166666666666666,1.5,0.75,1
0.7687666666666667,0.6481,0.7459666666666667,0.782,0.6105497966146175,0.15961392376781805,0.7458059210526315,0.022800000000000042,1.5,0.75,2
0.7705,0.6553333333333333,0.7493666666666666,0.7854333333333333,0.6185662987099348,0.15875628308349274,0.7452960526315789,0.021133333333333337,1.5,0.75,3
0.7725666666666666,0.6534,0.7521666666666667,0.7804,0.6138533960995293,0.16472413029027255,0.747532894736842,0.020399999999999974,1.5,0.75,4
0.7733666666666666,0.6562333333333333,0.7528,0.7826333333333333,0.6148867313915858,0.16228303223521076,0.7470065789473685,0.020566666666666622,1.5,0.75,5
0.7688,0.6515666666666666,0.7481,0.7826333333333333,0.6166468175201799,0.16147573853762867,0.7451480263157896,0.02070000000000005,1.5,0.75,6
0.7714,0.6532666666666667,0.7503,0.7846,0.6228807902816713,0.16157981251943668,0.7467763157894737,0.021100000000000008,1.5,0.75,7
0.7677,0.6465333333333333,0.7480333333333333,0.7833,0.6174097102791375,0.16082171026246603,0.7442763157894737,0.01966666666666672,1.5,0.75,8
0.7675333333333333,0.6524333333333333,0.7459666666666667,0.7867333333333333,0.6211783230547172,0.15688815407301487,0.7467269736842106,0.021566666666666623,1.5,0.75,9
0.7702666666666667,0.6506333333333333,0.7514,0.7824666666666666,0.6163850898364173,0.16258539614940998,0.7482072368421052,0.018866666666666698,1.5,0.75,10
0.7717,0.6543333333333333,0.7505666666666667,0.7860666666666667,0.6198048910864626,0.15868010836257052,0.747171052631579,0.021133333333333337,1.5,0.75,11
0.7685666666666666,0.6512333333333333,0.7489666666666667,0.7834666666666666,0.6179790200504581,0.16106635809337308,0.747516447368421,0.01959999999999995,1.5,0.75,12
0.7724,0.6547,0.7516333333333334,0.7794666666666666,0.6086431351496443,0.16408709920617323,0.7476973684210526,0.0207666666666666,1.5,0.75,13
0.7659,0.6529333333333334,0.7460333333333333,0.7786333333333333,0.613991337445859,0.16531879719404852,0.7438322368421052,0.0198666666666667,1.5,0.75,14
