team_acc,human_acc,ai_acc,comply_rate,over_reliance,under_reliance,final_trust,complementarity,label,eta_up,eta_down,ratio,p_ai,seed
0.7639,0.6509,0.7521333333333333,0.5763333333333334,0.3602743410435718,0.35246410210955503,0.49609528021182114,0.011766666666666703,ratio3_scale_lo,0.05,0.15,2.9999999999999996,0.75,14
0.7631,0.6505666666666666,0.7504666666666666,0.5765,0.36788672188084426,0.35413520476148175,0.49719911160387453,0.012633333333333385,ratio3_scale_lo,0.05,0.15,2.9999999999999996,0.75,15
0.7574666666666666,0.6505666666666666,0.7478333333333333,0.5613333333333334,0.3565102445472571,0.369601069757076,0.49270951364108256,0.009633333333333272,ratio3_scale_lo,0.05,0.15,2.9999999999999996,0.75,16
0.7611666666666667,0.6504333333333333,0.7473666666666666,0.5684,0.36244887188283414,0.3619820703804469,0.5021018913291165,0.013800000000000034,ratio3_scale_lo,0.05,0.15,2.9999999999999996,0.75,17
0.7601,0.6498666666666667,0.7493666666666666,0.5672333333333334,0.3558983907434499,0.3620835372091989,0.49376021999232506,0.010733333333333372,ratio3_scale_lo,0.05,0.15,2.9999999999999996,0.75,18
0.7584666666666666,0.6542,0.7505666666666667,0.5666333333333333,0.3613523987705466,0.36514633388106765,0.48938667644435296,0.007899999999999907,ratio3_scale_lo,0.05,0.15,2.9999999999999996,0.75,19
0.831,0.6461333333333333,0.8507666666666667,0.7312333333333333,0.511503238775966,0.23022371978215728,0.6563051426045347,-0.01976666666666671,ratio3_scale_lo,0.05,0.15,2.9999999999999996,0.85,0
0.828,0.6504333333333333,0.8509,0.7275333333333334,0.5106192711826515,0.23445763309437068,0.6591221075989608,-0.02290000000000003,ratio3_scale_lo,0.05,0.15,2.9999999999999996,0.85,1
0.8262,0.6527666666666667,0.8479666666666666,0.7282333333333333,0.5218153913615435,0.23475765556822203,0.6549929206045186,-0.0217666666666666,ratio3_scale_lo,0.05,0.15,2.9999999999999996,0.85,2
0.8257333333333333,0.6507333333333334,0.8486666666666667,0.7288666666666667,0.5193832599118943,0.2337784760408484,0.6463694155431449,-0.02293333333333336,ratio3_scale_lo,0.05,0.15,2.9999999999999996,0.85,3
0.8253,0.6433,0.8503333333333334,0.7318666666666667,0.5173719376391982,0.23038024304194435,0.650481816805311,-0.025033333333333352,ratio3_scale_lo,0.05,0.15,2.9999999999999996,0.85,4
0.8254,0.6518333333333334,0.8475666666666667,0.7272666666666666,0.519134047671113,0.23530105793054626,0.6347150965182781,-0.022166666666666668,ratio3_scale_lo,0.05,0.15,2.9999999999999996,0.85,5
0.8249333333333333,0.6488666666666667,0.8479333333333333,0.7253,0.5013152126260412,0.23453101658935452,0.6458894509253131,-0.02300000000000002,ratio3_scale_lo,0.05,0.15,2.9999999999999996,0.85,6
0.8277,0.6486,0.8484333333333334,0.7302,0.5179239058720035,0.2318783640435312,0.6419355483732353,-0.02073333333333338,ratio3_scale_lo,0.05,0.15,2.9999999999999996,0.85,7
0.8297666666666667,0.6500333333333334,0.8501,0.7306666666666667,0.5207916388703581,0.23232560875191155,0.6506878284807952,-0.020333333333333314,ratio3_scale_lo,0.05,0.15,2.9999999999999996,0.85,8
0.8306333333333333,0.6534333333333333,0.8525,0.7338,0.5247457627118645,0.2300293255131965,0.6504552326679728,-0.0218666666666667,ratio3_scale_lo,0.05,0.15,2.9999999999999996,0.85,9
