team_acc,human_acc,ai_acc,comply_rate,over_reliance,under_reliance,final_trust,complementarity,p_ai,hetero,heuristic,seed
0.7574333333333333,0.6496333333333333,0.7519,0.5706333333333333,0.3731022437189305,0.36418850024382676,0.4933603676546191,0.005533333333333279,0.75,False,asymmetric,1
0.7573333333333333,0.6515333333333333,0.7515666666666667,0.5716,0.37058902455387094,0.36195502727635603,0.49960732985224665,0.005766666666666587,0.75,False,asymmetric,2
0.7588666666666667,0.6512666666666667,0.7515,0.5674,0.36163648558014755,0.3645597693501885,0.48892337846536454,0.0073666666666667435,0.75,False,asymmetric,3
0.7597333333333334,0.6518,0.7504666666666666,0.5739666666666666,0.37630243120491585,0.36030914097894645,0.5089406377403293,0.009266666666666756,0.75,False,asymmetric,4
0.7563333333333333,0.6505,0.7534,0.5742666666666667,0.3784806704514734,0.36164941155649943,0.5216067385093648,0.0029333333333333433,0.75,False,asymmetric,5
0.7589,0.6523666666666667,0.7526666666666667,0.5667333333333333,0.36765498652291106,0.3678476527900797,0.5007396589240178,0.006233333333333313,0.75,False,asymmetric,6
0.7613666666666666,0.6538,0.7541333333333333,0.5708333333333333,0.3703904555314534,0.36381718528995755,0.5178798144442095,0.007233333333333314,0.75,False,asymmetric,7
0.7559333333333333,0.6486,0.7510666666666667,0.567,0.37118371719335835,0.3680987040653293,0.5057994206825299,0.004866666666666686,0.75,False,asymmetric,8
0.7551,0.6465333333333333,0.7500666666666667,0.5679,0.36903174179781273,0.3658341480757266,0.5008459724406598,0.005033333333333334,0.75,False,asymmetric,9
0.7598666666666667,0.6483333333333333,0.7525,0.5683666666666667,0.3723905723905724,0.3671760797342193,0.4982891755110765,0.0073666666666667435,0.75,False,asymmetric,10
0.7573666666666666,0.6484666666666666,0.7527,0.5653666666666667,0.3589432538077908,0.366812807227315,0.5153335167430396,0.004666666666666597,0.75,False,asymmetric,11
0.7570666666666667,0.6506666666666666,0.7491666666666666,0.5651333333333334,0.36345514950166113,0.36734149054505005,0.4739873516119196,0.007900000000000018,0.75,False,asymmetric,12
0.7565,0.6454333333333333,0.7535333333333334,0.5738333333333333,0.3694887746821747,0.35932938158011146,0.505604003157366,0.002966666666666562,0.75,False,asymmetric,13
0.7532333333333333,0.6494333333333333,0.746,0.5618333333333333,0.368241469816273,0.3722520107238606,0.48432207166896535,0.007233333333333314,0.75,False,asymmetric,14
0.7542333333333333,0.6560333333333334,0.7457333333333334,0.5634333333333333,0.37598321971683274,0.37265331664580725,0.5018042388364432,0.008499999999999952,0.75,False,asymmetric,15
0.7559333333333333,0.6494,0.7518333333333334,0.5742333333333334,0.38535930154466086,0.3634227444025715,0.5007010845162427,0.0040999999999999925,0.75,False,asymmetric,16
0.7582666666666666,0.6534666666666666,0.7502666666666666,0.5662,0.3647891083822744,0.3667584858716901,0.5093272511264463,0.008000000000000007,0.75,False,asymmetric,17
0.7598666666666667,0.6500333333333334,0.7533666666666666,0.5746333333333333,0.3680227057710501,0.35772753417990355,0.5068795672745284,0.006500000000000061,0.75,False,asymmetric,18
0.7620666666666667,0.6576,0.7517666666666667,0.5699333333333333,0.365247750772123,0.36247949275041014,0.5002909780423174,0.010299999999999976,0.75,False,asymmetric,19
0.7591333333333333,0.6491666666666667,0.7498333333333334,0.5682,0.3649566955363091,0.3639919982218271,0.504559554256694,0.009299999999999975,0.75,False,asymmetric,20
